,Text
351,@SkyNewsAust You know something that helped us pass this milestone? Vaccine mandates for certain workers. Be great if you had the courage to say you support it instead of just surfing off the improved data.
352,@ink4ddict aye we’re being offered them.. but then they pass doses off to other poorer countries etc. folk don’t want the vaccine but they’re basically saying if ye don’t get it ye canny go back to work etc.. although last year they said it was optional.. now it’s mandatory! 😮‍💨
353,I know for a fact he didn’t pass from the vaccine. Who the heck makes this shit up karma with bite you in the ass! https://t.co/eN9abrzNEY
354,@olddaddy123 @CraigAr17446582 @RachelB79867722 Unvaccinated people pass virus much stronger that vaccinated simple hospital will tell you that just check it and as I can’t force them either I agreed with them I don’t let unvaccinated people in my home rightI wrong no one can’t tell me issues agains vaccines millions got it
355,"@jarrodf_ @casipazmendule @jordanbpeterson How many of those vaccines are mRNA vaccines? And before COVID19, how many mRNA vaccines had passed clinical trials and were avaliable to the public to treat disease? The answer to both questions is NONE"
356,@hutchison_corey @colourmeamused_ @aclout77 @Ironp22 @johnb78 @cokeefe9 @9NewsAUS They will. Done it in aged care. What on earth r you afraid of?  The research into these vaccines started a very long time ago. I know 2 people  diff HHs full vaxxed so far who got it but did not pass it on to close contacts or got very sick. They just had 14 days together in iso
357,"@LekkaMercedez Coronavirus vaccines should never be mandatory. As they only provide partial protection to the recipient, and it seems the recipient can still pass the virus on to others, it should remain a personal choice."
358,"I agree.  This is scare mongering, not good modeling.  Shaun Hendy's 7000-death vaccine model doesn't pass plausibility test
 https://t.co/GOiz2Y3gDg"
359,"We therefore ask the House to pass legislation, effective immediately, to release all documents held by the TGA in relation to any vaccines that have been approved (provisionally or fully) … https://t.co/vM3i1M7qFF"
360,"@Shauno_Bro @Fritzandfrieda @kailaswild Not smart at all, didn't pass high school. I get the idea of being healthy being a life saver but what's that got to do with vaccines working (can also be life saving) and Israel  😀"
361,"If they contract covid &amp; A) pass it onto someone they love who dies, or
B) get sick themselves with potential longterm medical repercussions then just get the vaccine. Its not worth it. Ppl worry abt no work now. Die or get so ill you can't ever work...how will that work for you? https://t.co/Vlw2vjAYeN"
362,Indonesia has passed 100 million COVID-19 vaccine doses. What can we learn? https://t.co/HjjACmzGhg via @WorldBank
363,"Was thinking back to when the vaccine first came out. At first I thought - oh wow, that’s quick. Have they tested it enough? Then I saw AOC, Biden, Kamala get their Pfizer shots. Weeks passed and no reported problems. Millions more were vaxxed - no problem. 1/5"
364,"Mob who attending the Murri Carnival and get the vaccine will receive a double pass to the NRL Preliminary Finals.

That’s deadly https://t.co/d7zHAuVC5M"
365,"#StepUpForTheJab at the Murri Carnival - Abf/DC from September 20 at Albany Creek Crushers and you'll win a double pass to the NRL preliminary finals featuring the Melbourne Storm and Penrith Panthers

Visit https://t.co/qximRWLBFG for more COVID-19 vaccine information. https://t.co/7X8bsR0fOv"
366,"Nicki Minaj's cousins friend got blue balls from the covid vaccine. Pass it on. 
#vaccinelogic"
367,"@fromthedale Digital Vaccine Pass… it can be obtained v easily in the Medicare App, or added to Apple Wallet (attached) 

NSW will be integrating it into the ServNSW app (dunno about Vic). So when you checkin in NSW it also tells the person you’re vaxxed.  Covid marshal checks you on entry. https://t.co/ECUpSyXXuD"
368,Vaccine passports seem like a lot of fuss when vaccinated people can still pass on covid. Can't we just post it to our profile pictures and be done with it? 😏 #covidaus
369,NZ has now also passed Australia in *total* vaccine doses administered per capita. https://t.co/d9dlKnapkv
370,"I Will Not Submit’: 140,000 French Citizens Protest Against Vaccine Pass... https://t.co/yivSShvEZv via @YouTube Frightening."
371,"I Will Not Submit’: 140,000 French Citizens Protest Against Vaccine Pass... https://t.co/yivSShvEZv via @YouTube"
372,"Dopey Morrison will probably keep this excess vaccine if that is a fact, till it’s passed it’s expired for use. A Dopey PM leading some unfortunately mentally ill Ministers. Causing many of us to reassess our own mentality. Strange times getting stranger! https://t.co/1Ew41kONaB"
373,"My first #Covid vaccine jab is today.  And being in #NewZealand it's free &amp; straightforward.  Just sharing this so that we all might be able to pass on that good fortune to others.. 

https://t.co/QmPXfj9fY4"
374,"If New Zealand and Australia continue to vaccinate at their current rates, then both countries will overtake the US in terms of vaccines administered per capita within 1-2 months.

And they'll likely pass the EU a month or so thereafter. https://t.co/K4LeilbooM"
375,@robbiegriggs 2 weeks ago we passed the 200 day mark of time spent in lockdown and now the current one looks like it will go on for another 3 months at least. We are all seriously struggling! But vaccine rates are at least going up and they’ve now admitted that we’ll never get back to 0 cases
376,NZ has passed Australia in first vaccine doses. On track to catch US in a week and UK in two weeks https://t.co/mazrnH8gES
377,"Have a very bad cough
Got tested yesterday morning for Covid 19
Intubated on Maghrib
Passed Away on Midnight 
Covid 19 is real,take a vaccine 
Al fatihah @MohamadAlifAsri"
378,@meinmelbourne @Lostris_1 @FennessyMerril @VicGovDH You can also donate blood 7 days after vaccine it doesn't pass on that way either
379,"#qt needs to be more like Family Feud.

Speaker: We surveyed 100 people. How would you describe the vaccine roll out?

PM: Brilliant.

Speaker: Sorry not on the Board. 

Albo: Shithouse. 

Speaker: Top answer. Pass or play?

Albo: We'll play."
380,"@corybernardi @PORTABLEAIRSYD Apart from the fact that all the vaccines in use have passed clinical trials: how do you square your opposition to experimentation with your stance of ""let me take horse dewormer, you never know!""?"
381,"With all due respect if you don't believe covid is real or are against vaccines ok. But in the same way you want your humanity respected , respect that of those that are currently in fear and/ or are in at risk health brackets and have actually had loved ones pass."
382,"Am I dumb? NSW Health website made it seem to me for months that the vaccine would be a wait. Finally managed to book an appt for next week. And then later I pass my local pharmacy and they had a sign about the vaxx so I went in to ask and they be like ""Oh yeah you want it now?"""
383,"@GrogsGamut Josh supporting @GladysB plan to let the virus rip, while:
* There is no vaccine for 5 to 11s. 
* No herd immunity with Covid-19. Even the vaccinated pass the virus on.
* Pfizer dosing miscalculated. A third dose is needed.
* Israel overwheled even though 78% eligible vaxed."
384,"From today you can book your COVID-19 vaccine appointments if you are aged 40+
It’s a busy website and might tell you to come back later - however if you just press the back button and resubmit it seems to let you pass to the next page https://t.co/8No8nZFfEw"
385,@philinv @Mika_Hugs Phillip  based on what? believing in faeries will not stop the delta virus 39% rate of vaccine no one would inject themselves with this statistic it would not be allowed to pass in the first place
386,"@PaulKirvan @DavidSteadson @climbtechy Really, how ill-informed., the one case who is positive asymptomatic and double vaccinated is a nurse. When you are vaccinated you are still able to catch and pass on virus. The vaccine reduces risk of severe covid 19."
387,@JoanBloggs @KerryAnnSmith1 @TGAgovau @GregHuntMP @Mark_Butler_MP You do know Pfizer Biontech is a European company and many labs are across Europe. However I'm sure the vaccines have to pass our quality control. The world is after vaccines it's lucky to get them. I get your point so get Astra Z.
388,@AskTheEthicist @CaseyBriggs @VicGovDH @VictorianCHO @CovidVictoria The issue is our vacation levels are too low for passes for the vaccinated! You can still catch and still pass on the virus when vaccinated! And it would be too hard to police! Especially when most haven't been offered a vaccine yet!
389,@AxxaCIZ @DidierMaisto Le pass sanitaire c’est pour circuler librement une fois vacciné. C’est simple et le monde suivra si besoin. Je me sens protégée du virus avec m’en vaccin et avec le pass sanitaire. La majorité de la planète approuve.
390,"No matter where you are in QLD, get tested if you have any symptoms, The Delta variant can be transmitted in seconds, and you can pass it on to someone else within hours. We need to act now and not let this spread out into regional QLD. #CovidIsNotOver #covid19qld #vaccines #qld"
391,"Got both Pfizer vaccines here in Australia in March and got evidence to show this. Coming back to the UK soon. Regardless of my opinion for the NHS Covid pass, apparently I'm not eligible for this because I wasn't vaccinated in the UK. Why is this @DHSCgovuk? https://t.co/4aTOABXRpX"
392,"@Judith54Nunn What else has he got to do.......vaccine rollout....which he failed &amp; passed onto the Army, Quarantine Facilities hasn't built any.....so only leaves hair plugs 😁😀"
393,"@JustMarried19 @jennywallace52 @VictorianCHO Still, research says that children are 40% less likely to pass the virus on than adults. Also, no vaccine has been approved for children yet — globally. So, don’t experiment on our kids. WA and SA both kept schools open during their past lockdowns. Why can’t Victoria?!"
394,@johnsy123aus You can still get it and still pass it on. It only mitigates the severity so it’s not like polio vaccine more like flu vaccine
395,"Really? They are just about to make it mandatory for all people to produce a Vaccine Pass before they are allowed to enter cafés, restaurants, theatres etc. That’s a Domestic Vaccine Passport in our language. Liberty? Socialism! 
#NoVaccinePassports https://t.co/Z8vJ8YYKZa"
396,"@HarryJNangwala @AAH7011 @Hilary_Barry I'm sorry for your loss, but that doesn't mean that his death was directly related to the vaccine. How soon after he v was vaccinated did your pass? What was the cause of death?"
397,"@SallyJayMorgan Evidence mounting you’re much less likely to pass on the virus if you’re vaccinated. Makes sense if you consider your symptoms are much less severe, you’re not coughing etc, your immune system is ready and primed to rid your body of the virus. But no vaccine is 100%."
398,@chickennuggott @VicGovDH The vaccine never promised to stop transmission it just lessened symptoms so you are more unlikely to die &amp; can lessen the ability to pass it on.
399,"Again, I am hoping to soon see a concrete display of assistance in vaccine suppy from Australia. This helps protect Australia as we have learnt these passed weeks. There must be excess AZ supply from CSL if they are able to produce 1m doses a week https://t.co/mLzPc776ZF"
400,Watching Weekend Sunrise on Channel Seven. Blaming Politicians for the failed vaccine roll-out.  why are they giving Scotty from marketing a free pass.  Biased main stream media! So much for the 4th Estate!🤬🤬🤬
401,This 👇🏻sums up the chaos around vaccine roll out in Australia - I think it’s called “Pass the Buck” https://t.co/sJdA4h5vGr
402,@lyng62 @spasbus Vaccines provide a level of protection from being infected. Therefore you don’t pass it on. Or if you are still infected it reduce viral loads and reduces the risk you’ll transmit it to someone else.
403,I’ve been feeling a bit flat after the flu vaccine (should pass soon enough) &amp; I can’t emphasise enough how ideal it is in these types of situations to live with a tiny dog who gets a concerned look in their eyes every time you’re not yourself (or they’re hungry). https://t.co/iXoBiIDF03
404,"@ScottMorrisonMP @ABSStats Someone needs to tell #ScottyFromMarketing that NZ is actually leading the way, and even the kids that started the vaccine journey last has passed us and is leaving us in the dust...

So where the bloody hell is the leadership?! https://t.co/FoEEENsxIR"
405,"It’s 6pm in #melbourne, and masks in the office aren’t that bad… (could I pass as a surgeon?). Let’s hope this is under control in a few days, and we can get some more vaccines in the arm of under 50’s! #COVID19Aus #COVID19 https://t.co/sUqRB6ULxc"
406,"@laurie_ms @beyondbeeton They won’t ask you when you go to get the vaccine. As long as you pass the eligibility checker and book your time slot from there, you’re golden"
407,"@boypage Other vaccines will probably be approved in AUS before Pfizer is available to 50+. I wonder if they ask for proof of age at the mass vac sites, you could pass as under 50."
408,"@IanLowryThink32 I just think it's crazy you can still catch it and pass it on even if your fully vaccinated yet there's a big propaganda train saying get vaccinated and get vaccine passports and you can get your freedom back, but you actually can't."
409,"Who's thinking Scott Morrison is setting up a trap for our Premiers this Monday at National cabinet?

I'm sure they must be ready for him to pass all responsibilities to them for vaccine rollout .. hopefully they are ready for him"
410,"National cabinet to return to 'war footing' in effort to fix problem-plagued COVID vaccine rollout https://t.co/6LHw0ZD0gS

#auspol

Time to pass the buck to the States again. 
No care &amp; no responsibility politics of vaccines."
411,"@adamajacoby He had two jobs: establishing a quarantine system (which he passed to the states) and rollout and coordinate a national vaccine program (which we still haven’t got despite 12 months to plan) 
/shakes head"
412,@goodfoodgal Same vaccine that your local doctor can’t give ? Think I will pass !
413,"@katy3710 Yes but what about the ones you will affect and even kill ,because if you are no protected you can get it and pass on ,this mean is not only your choice you will be affecting some else because of your selfish actitude the percent to be safe with vaccine is to high to ignore"
414,@more_unicorns_g @StevePriceMedia @constan10101 If I got Covid because I refuse the vaccine are more chances I pass to my wife if I have tge vaccine I will no get Covid or Better say les chances of get Covid ?is that right?
415,@mitchdurie1 @richieplz @spartytalkback This is certainly fast - but absolutely not ‘rushed’. Never before have medical efforts been so uniformly mobilised. This has passed every single step that any other vaccine has passed.
416,@StevePriceMedia @constan10101 Do the people don’t want the vaccine are ok? They Dan kill my wife she has no amune system if one of this people give  Covid to her will Kill her is not only them is people like us they are selfish and what we should go if one of them pass Covid ???
417,"For all those antixvaxers out there who are scared of the pzier vaccine. No it hasn't  been rushed, yes it has been studied, yes it has been trialled, yes it passed testing and approval and yes you can sue if you acquire a legitimate vaccine injury. Of course you will need proof https://t.co/GWYSyKvexh"
418,"Looking forward to seeing the published data/details. Just 0.04% of Israelis caught #COVID -19 after two shots of Pfizer vaccine. 371 out of 715,425 Israelis who passed at least a week after receiving 2 doses Pfizer #coronavirus vaccine contracted virus. https://t.co/ZlxzucFHIk"
419,"Seems the vaccine wars are heating up as the days pass. People's expectations were, I think, unrealistic re timing (see next tweet). As this article highlights, manufacturing vaccines is not the same as manufacturing orange juice. #covid19

https://t.co/jly5sPOLXw"
420,"@JoshButler Wait. I have an idea. Let’s pass legislation to allow emergency use of vaccines. Like the rest of the world. 

Too radical?"
421,"@SHamiltonian Hi Steve,  key reasons:
1.  see if &amp; which vaccines prevent transmission.  Trials only show that YOU are protected, not if you still pass on the virus to others.
2. Pfizer requires dry ice cold chain, so roll out can’t be in GP / chemist level.
3. Single dose better acceptance"
422,"""Pfizer and BioNTech say their vaccine is '95% effective' and has passed safety checks"" No pharmaceutical companies - again - do not define national borders. https://t.co/GdrvH3rQDH"
423,"@iammarkcarnegie I’m so pro vaccine it hurts but would you take this Russian Hot Shot? 

I would probs pass."
424,"Covid-19 fun facts:
§ Kids catch and pass on the virus, same as adults.
§ 5% die of the virus and  a further 10% will be left with a chronic health problem.
§ Virus eradication is the lowest cost option.
§ There has never been a vaccine for a corona virus."
425,"Me [in a state of panic]: “What happens if I’ve had 3 dTpa vaccines within the past 5 years?”

Boyfriend: “I don’t know babe.”

Also boyfriend: “Ask the general doctor. I am a specialist in my field.” 

Sometimes I wonder how he passed medical school... 🤦🏻‍♀️  #Carribean #Immunology"
426,"#Vaccines currently in Phase II of the clinical trial process, meaning they are being tested on hundreds of people of various age groups to determine their effectiveness and safety. If they pass this stage they move to wider testing in Phase III, the final step before approval. https://t.co/wliysFn1jp"
